query_id,question_group,model_key,model_id,arm,representation,retrieved_chunk_ids,context_hash,context_tokens,prompt_hash,provider_requested,provider_actual,raw_answer,normalized_answer,is_correct,finish_reason,empty_output,cut,input_tokens,output_tokens,latency_ms,retry_count,estimated_cost
Q403,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1629;T1500-0085;T1500-1558;T1500-0118;T1500-0087,1431471385f37adbcc145de537d7b81bab0f5ba308dde2573b38eef723998cdf,9150,9a3804bebb046204aa292a8bdd29bb28f5f4e7e122bfe45924884d0f56ecbdf9,coreweave,CoreWeave,TCVN 8652:2020,TCVN 8652:2020,1,stop,0,0,7580,316,3344.374654989224,0,0.00026848
Q404,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1604;T1500-1602;T1500-1534;T1500-1623;T1500-1605,48b43805a963df69f43a7c292e1cdb59feb03d70a516ec81ce590ef9444b14c6,11400,58142e1e9c05acb69cc6bdb9e85b8140317862fbb2ae17e665b0145bd89c99a5,coreweave,CoreWeave,869.000,869.000,1,stop,0,0,9777,449,5124.6727209945675,0,0.00035168
Q405,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1930;T1500-1405;T1500-1932;T1500-1390;T1500-1391,94e6c397e6927520f0342d6aff3bb43d458f0f54338e0872ea43111de6780bef,7710,ee1a13a93a36fc363e6278e2398c3b1ea9c828c89e8ff1e38a81410432fb2e29,coreweave,CoreWeave,38.100,38.100,1,stop,0,0,6575,285,2942.61553499382,0,0.0002343
Q406,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1238;T1500-1223;T1500-1222;T1500-1835;T1500-1353,b047aee231b5f860104705339c49cbd696e9c9d4105aa2184a3c5e300437a443,10539,ac57a54c48dabd5cef7abf8e9890500ccf69ffeb6f7d1641e620608c9be1263f,coreweave,CoreWeave,2.974.000,2.974.000,0,stop,0,0,8869,480,4153.379259980284,0,0.00032847
Q407,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1404;T1500-0197;T1500-1595;T1500-1611;T1500-1629,b57e16dc57655f40822650bfbd49f2b21a0883ffafdf63d9bab8ba2c831e7239,10830,67b077d16eccb9af599abab4555a4245242a2b2245061e862c9d092e7d85ccd8,coreweave,CoreWeave,329.156,329.156,1,stop,0,0,9123,320,4488.802839012351,0,0.00031529
Q408,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0759;T1500-0693;T1500-0704;T1500-0702;T1500-0777,bd5606e1a2b60b49660e6a190103c7dae88ea5f40f0a8d5e3649da10438a1679,1336,1ebedac01ab1fb66b18b3e757377acbaff3ddbc6f5bc30ceda4ccff405224548,coreweave,CoreWeave,206.352.000,206.352.000,1,stop,0,0,1164,285,2709.0657009975985,0,7.197e-05
Q409,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1911;T1500-1912;T1500-1914;T1500-1917;T1500-1920,99c3c2eb751c3dd00d1e449674671a4142f3e8abf02207e304c4c06b36730910,10314,fe2f7c11a84aecc777cd6ef6e0cadd8fe8ba47b651b9148f65f48a7675bbf464,coreweave,CoreWeave,71.900,71.900,1,stop,0,0,9128,314,4519.535014987923,0,0.00031466
Q410,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-2017;T1500-1238;T1500-1366;T1500-1065;T1500-0987,ca4d16ad11f8f030d030a6002c01de2fa38361dc982aea4b14937bd21976d4f8,10010,92caa084a8988cf4d462e8eb1abf4192e23fa57299dbfbdf3d138df46fd36d38,coreweave,CoreWeave,ISO 9001:2015,ISO 9001:2015,0,stop,0,0,8406,1215,11613.64871900878,0,0.00041013
Q411,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1537;T1500-1538;T1500-1594;T1500-1557;T1500-1641,71fb3832fa5fddad60dd8211e51efedf5e08aadcd41ec0907abecb468dd639c7,11520,14d90a3a53c174b71b8956f0accce6d6e8a355c39b830655c1e19e8b7498d4eb,coreweave,CoreWeave,,,0,length,1,1,9943,2000,17051.288979011588,0,0.00055829
Q412,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1800;T1500-1803;T1500-1920;T1500-1799;T1500-1802,80c5082cddf761e01cc38f0231c0d5126e5f2488e43e3fc2d224560fce2f51f6,13214,ae6db3e7c4ed1c944eec970b3d168fa6df8078de20cdc25f3f770493e0e10521,coreweave,CoreWeave,161.000,161.000,1,stop,0,0,11604,460,4289.740717009408,0,0.00040792
Q413,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1558;T1500-0085;T1500-1557;T1500-1733;T1500-1546,c6a414538143cc7634a495b2bf72cedf3d69810a6e5fbd5a9fccb7ea03574bb1,10188,8b58b02e48e1f8d4a862444ef74b9ba29304f8f795c8af58b76ccff474e03cba,coreweave,CoreWeave,tại chân công trình,tại chân công trình,1,stop,0,0,8780,1229,9290.984424995258,0,0.00042317
Q414,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1534;T1500-1537;T1500-1703;T1500-1693;T1500-1605,9fda8bd447847a4f1122e151c284930b38f6ad6cc9164328690bec77277d7aca,11762,34989706b5b0e8bbe512a8ab986453f2bba89e9c47c779055e8fd997287c6c8f,coreweave,CoreWeave,305.556,305.556,1,stop,0,0,10176,346,3202.853252994828,0,0.00035026
Q415,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0197;T1500-1592;T1500-1631;T1500-1630;T1500-1626,df50f844a9d18a6e29d3d332b076d481ea59d8290851098f6884e24e4f9b2d66,8331,f1f738b27be4740ee6fa92631968979c5fe0b834233712382df0385a256f3543,coreweave,CoreWeave,119.167,119.167,1,stop,0,0,7062,149,1838.5473160014953,0,0.00023123
Q416,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1370;T1500-1388;T1500-1405;T1500-1523;T1500-1390,258c0fb4cad046cbd197f0a923f85f660e4e9cf6b16341f4d8c0c1a3e9ac8a07,6685,79beec8a86972c3d40a487c2648d495500acfb51bb67a8cc8498d0c64086059c,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5802,340,3596.8043379834853,0,0.00021826
Q417,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0272;T1500-0273;T1500-0277;T1500-0252;T1500-0271,e78dd99856c6a7bc4016465bcf4ddca6a0922407485d6e2b39c143a5ba51e33a,4666,f0e51cf6b12b36c2a8ff18b4f98e6f88687826e1cbe769ef4cfce80213e4e237,coreweave,CoreWeave,QCVN16:2019/ BXD TCVN 13113:2020,QCVN16:2019/ BXD TCVN 13113:2020,1,stop,0,0,3736,176,2003.6924940068275,0,0.00013496
Q418,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0540;T1500-0445;T1500-0441;T1500-0876;T1500-0537,08e2920e4ee0ef5f1a10c03a304ed4ceea6f8bfc8852b8690856b8e1402067d7,10028,3330aeb7e04e3478797215ec5fe39b2b3df7c4c0592cdf304c9d23810b887a96,coreweave,CoreWeave,m,m,1,stop,0,0,7591,127,2017.7428619936109,0,0.00024424
Q419,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1558;T1500-0085;T1500-1557;T1500-0118;T1500-0073,831000c4e15a389786621d542e1f16652aa20c6c0ecf1de908d47663bc6cbc77,8677,342c738d8fdc1951a3184276944f7991e95f878909ce89704f4bfff73e95e8c3,coreweave,CoreWeave,QCVN 16: 2023/BXD; QCVN 08: 2020/BCT,QCVN 16: 2023/BXD; QCVN 08: 2020/BCT,0,stop,0,0,7259,289,3211.1492220137734,0,0.00025534
Q420,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0876;T1500-0875;T1500-0537;T1500-0879;T1500-0878,1f606b646b49fc664953876438d062f73582042a792e9d010f063efc74b05b82,12586,07102cf96259c59ecf0db04f36331a15d59f6698bd0177c0037f68f4809712b4,coreweave,CoreWeave,1.522.100,1.522.100,1,stop,0,0,9944,198,2465.658168977825,0,0.00032406
Q421,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1228;T1500-1231;T1500-1230;T1500-1233;T1500-1234,edd65e6fc47799a4d02cc88cc66898e74a813d1de9171a143b2228a12bf6dc42,9935,b149043de9fc35528193b69cb634e0755bbe248a1ffde155e727f41142b94d19,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,8009,187,2995.22412600345,0,0.00026458
Q422,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1325;T1500-1534;T1500-1625;T1500-1324;T1500-1678,1ac6fbb1bbad782345ddb0c3b002caf71393d30586aa4e51b562c09b7b3f44bb,10850,d06b60ecf8d059cd3fa1f3239d813dc772931f4c13a795a72ae4e81918c88893,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,9354,251,2675.4014669859316,0,0.00031325
Q423,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0189;T1500-0190;T1500-0191;T1500-0188;T1500-0121,d0d128bd42f478f812513c3b928580332e05dae31f2eb44187c68e705a16a00e,7861,006173951e9ad9fd78ea8afd861e040423acade24a606165d5cd3125ae2e45d7,coreweave,CoreWeave,QCVN 16:2023/BXD QCVN 08:2020/BCT,QCVN 16:2023/BXD QCVN 08:2020/BCT,1,stop,0,0,6123,359,5962.907818000531,0,0.00023036
Q424,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1964;T1500-1965;T1500-1967;T1500-1995;T1500-1920,c39639c91fd4edb6db95e66fa16afe1bebc35bc6f07bf2e56109e1bc6011be39,9039,4d93ad20c3e192f177ffa185386b5aadfaaad7ed1c1be24426703cd6cfb37c07,coreweave,CoreWeave,-,-,0,stop,0,0,7880,242,2688.1650110008195,0,0.00026786
Q425,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1323;T1500-0018;T1500-0016;T1500-0019;T1500-0015,7fa215dd781fb4608bbc859697cf1e58edeff669a4ca6eac944427d938785fd1,8614,a9627da851f14f18dd9450b37cadf2f795d99d1e21d8bb191fce500107624f81,coreweave,CoreWeave,tại chân công trình,tại chân công trình,1,stop,0,0,6891,484,3860.7945360126905,0,0.00026965
Q426,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1954;T1500-1952;T1500-1951;T1500-1948;T1500-1949,d5e8e0a52c425655b1226f542df97edb6369666503539526b52ddd2d33241263,8014,29e5611515f6cd9f310d9fe3a867060c3d91cc2b83265c9f452b3cc57ac72616,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,6702,167,1673.7348670139909,0,0.00022277
Q427,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1558;T1500-1557;T1500-1549;T1500-1550;T1500-1583,1d87629317152280cc8a9a1b00582e17ed64d4b70d8b5ee34411b77c9dae85b1,11587,d36407b1ab23bce5298ae4c17d407d67b69c9bfea9da6e95624aac862d8dcce6,coreweave,CoreWeave,4.457.407,4.457.407,0,stop,0,0,10238,206,2350.1191129907966,0,0.00033392
Q428,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1989;T1500-1947;T1500-1976;T1500-1988;T1500-1975,15495c659c0fc31fbcca1bb3560bb1a1e1a3089b87d1740da22afd62a55aec70,8652,0a9798fa27b33d14a1394cffcd002a900b5ea580881ede0667b2e706490b05de,coreweave,CoreWeave,14.815.000,14.815.000,1,stop,0,0,7705,292,4918.8634540187195,0,0.00026911
Q429,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1431;T1500-1430;T1500-1422;T1500-2088;T1500-2096,b505e0b3330fbc0a3f9e09a6950afce933f270b4107cec6c2ebedcf416326e52,6769,94c6e8250398577452fca1c05a3ef1f108b0e722e0c5494b0848114a9e4ac079,coreweave,CoreWeave,TCVN 9366‑2:2012,TCVN 9366‑2:2012,0,stop,0,0,5852,331,2911.209437996149,0,0.00021859
Q430,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1605;T1500-1537;T1500-1534;T1500-1613;T1500-0076,d90426b7c304cb0fcdd5ae70719ca92050a28f655923600e31bab603c4221a6e,11290,84ae9d25bb580b9cc815c308a6dbc056d89388b59a74363e525871cec72974f7,coreweave,CoreWeave,7.000,7.000,0,stop,0,0,9552,321,3117.3960489977617,0,0.00032829
Q431,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1796;T1500-1947;T1500-1914;T1500-1923;T1500-1921,b69bbe92a048eb9e0a17b50dafd8e62b616bf0dc91c26d96ed28a3bb41919a60,10454,1db17aa91d4d83fcb07c3c1dcee0ce4dd39c51643c647bcd3364d80c58c44777,coreweave,CoreWeave,151.000,151.000,1,stop,0,0,9249,343,3084.490577020915,0,0.00032206
Q432,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1095;T1500-1301;T1500-1122;T1500-1092;T1500-1299,c68e9cb7f8a8e7a46a8802c14f86039a63819db175e176227d64a58ad91c0160,9618,fc555835312efe1b0dabd5d4dfffb77e54042f86252fa88b6fd828cf50180355,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,7566,521,4031.3127170084044,0,0.00029471
Q433,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1570;T1500-1568;T1500-1623;T1500-1364;T1500-1613,b08d8431505e7a7bbc149c3eb0f0dc0800cb0ffc94846935003436bbfb11b3f3,10092,d4536118f509f6d6d643bf53479daadb3927184cb55f936682af969cce448d76,coreweave,CoreWeave,452.778,452.778,1,stop,0,0,8807,344,3031.4654909889214,0,0.00030893
Q434,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0330;T1500-0329;T1500-0332;T1500-0331;T1500-0328,189c1e5ceca5bf6ac350d9b9dfe3b980aa843fa1d0ceef5b8438e8174f165156,7400,38f7aff2fc1db941eaed769a413b994cad7350d17a171b872f6c71dae7018fed,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5649,104,1320.1098829740658,0,0.00018299
Q435,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1367;T1500-1370;T1500-1345;T1500-1383;T1500-1371,0ed52519122677a5a7c43ee9b000b95b55638ecec190b1ce382b36a44fae6e18,9797,2771688a8bd1456a2144487a354c5e98731b6854c242b97cc1489e3f0a24ee2c,coreweave,CoreWeave,87.963,87.963,1,stop,0,0,8519,374,4954.4093330041505,0,0.00030419
Q436,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1646;T1500-1647;T1500-1622;T1500-1538;T1500-1643,273e6d242829ceafb56fe07efe0a82cf75599d110be39672d291c452fcd17550,11911,818826d9f2e41d675993f28269bcd6ce4c5ab1a9f72872673527447e7b82b27c,coreweave,CoreWeave,QCVN 16:2023/BXD,QCVN 16:2023/BXD,1,stop,0,0,10228,356,3276.018689997727,0,0.00035312
Q437,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0840;T1500-0841;T1500-0836;T1500-0842;T1500-0838,791206ece9e876e21e0520c31abd7d9e307bcd08b3814f5ee026c393b2aa4739,7232,827af19312e51a51b31daa799060d6713d7a5cb761de9be77206b987c82f7fd8,coreweave,CoreWeave,Nối bích tiêu chuẩn BS/JIS10K,Nối bích tiêu chuẩn BS/JIS10K,1,stop,0,0,5613,242,3686.2073719967157,0,0.00019985
Q438,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1366;T1500-1637;T1500-0020;T1500-1348;T1500-1355,79a9adfc51dd64db91acdeb619362aeeaa233afaa64628dbed0c27bc0bfe7be3,10152,dedb539bfed5dd8cf6a1a598689b86264be873ae6d31e041085c51e1fe99fb62,coreweave,CoreWeave,272.727,272.727,1,stop,0,0,8753,239,2502.5974140153266,0,0.00029366
Q439,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0310;T1500-1339;T1500-1335;T1500-1730;T1500-1327,07278bc784d44b8d40a4519a5a64bce47cd128f1eb7cdc35e55d197c5e1d17bc,12176,e4b1be535f90698c7d1c89341e3d428fe1c59ac283dff1a2c89e567941d238db,coreweave,CoreWeave,11.820.060,11.820.060,1,stop,0,0,10282,251,2562.652194988914,0,0.00034109
Q440,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1208;T1500-0703;T1500-0705;T1500-2102;T1500-0701,9909aabb98b18be11a8d83e30166de46b170f5d70b7c32cc60ce5ac104b0f427,2588,74b7071adbf61fac3b41e014694e25e0c9f101053267ae7e6045948439a4690d,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,2158,155,1696.2124729761854,0,8.489e-05
Q441,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0859;T1500-0857;T1500-0856;T1500-0844;T1500-0846,9d1fff006e2e3fbe0d0b124028474358a112ad7849f09e0b363072afa7a9b51c,5873,5db8ddba1261b8f70e456c2b0d14f86df7175a9e09a2461e541ad413abc053fa,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,4503,279,2909.0835209935904,0,0.00017136
Q442,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0944;T1500-0945;T1500-0946;T1500-0943;T1500-1964,5322772b92da99ec2e002166eb6f8bbd956ae5e8605a22a9571cc58dbf6eda88,5947,b966605392f70dc0ce8c62dd6a46d0b211c2441b8c87efe480e8eaff1117dec0,coreweave,CoreWeave,9.950.000,9.950.000,1,stop,0,0,5015,240,4506.082582025556,0,0.00018165
Q443,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1537;T1500-1625;T1500-1627;T1500-1613;T1500-1629,d80c5f2836d830e93c47d9200964c70bd91523c7158db2edc106d1e291f7d14e,12813,0af4dde688ff65583d2b774a1a38d68d076f34be80c5a94777a9be668fba42dd,coreweave,CoreWeave,115.000,115.000,0,stop,0,0,10941,910,7662.397453008452,0,0.00044653
Q444,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0020;T1500-2088;T1500-2091;T1500-2089;T1500-1366,d0fac458002725f2dac6c681f98023a24271b32f32856966c20dc452a90711b8,4642,de30dc15a418654f403e6755053ee13da9e6cda9b92d261b09583114ce49d740,coreweave,CoreWeave,TCVN7899-1:2008/ISO13007-1:2004,TCVN7899-1:2008/ISO13007-1:2004,0,stop,0,0,4004,328,3186.339025007328,0,0.00016276
Q445,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1814;T1500-1813;T1500-1842;T1500-1841;T1500-1939,37a4194c90082ad09b8253f8abde4ce61a56818d74f409b08cf6bfc777a43f4a,11353,06183d35e66a4c8586b9a7d8e61bcbc43fb4bcca8c64279e370c782997575627,coreweave,CoreWeave,644.000,644.000,1,stop,0,0,9758,1796,13863.278085016645,0,0.00052622
Q446,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0322;T1500-0321;T1500-0319;T1500-0323;T1500-0320,1ad39224b0318f6b40ae14d970d2cca386606c2e6f62ca61e1053e1be6ef43a8,8261,87074974d481a5329f51e4d0d11b97642c138639566f5c1f81e7d429a7d30f31,coreweave,CoreWeave,65.600,65.600,1,stop,0,0,6318,212,3204.502335021971,0,0.0002171
Q447,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0990;T1500-0991;T1500-0996;T1500-0997;T1500-0995,bf125e51e46c37cf51d878d6222e70e9dd28d500954fd9da1379afd4a88b6c4d,6204,e39b350eb52b796c5e29e45633c482459d01dce8e03910f22f63c746500a315a,coreweave,CoreWeave,11.736.000,11.736.000,1,stop,0,0,5015,231,2406.380756990984,0,0.00018048
Q448,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0332;T1500-0331;T1500-0330;T1500-0329;T1500-0328,d9ea992f0a31ae0b91afee849c0d37345114e03481a41964832cda851cd98b5e,7400,24dfa3032d4d679abc821b8fbb91dda4e29bc466dfb09d889695cdd5964ed929,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,5651,83,1244.8585940001067,0,0.00018032
Q449,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1839;T1500-1841;T1500-1938;T1500-1941;T1500-1815,979bed42ce7d5f8faabbc361ba2691cd85fa26d1ba9c30e6729521b63cf5c7aa,9546,d07538ca988b780286d962c56cc7c92b8325fcb39c6a917443f33e3af66e553c,coreweave,CoreWeave,125.000,125.000,1,stop,0,0,8194,336,3150.6822139781434,0,0.0002895
Q450,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0297;T1500-0298;T1500-2050;T1500-1713;T1500-2064,19869f14f29eeaab35fd43e34f5cdac49c41047043a3820b5bbc29880cc27e4e,10596,6525ce7acc21218a8a87efadf4c6b8ca7926d82553f7d2ee5d3867959902947b,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,8093,438,4074.476871988736,0,0.00029973
Q451,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1848;T1500-1927;T1500-1809;T1500-1832;T1500-1933,c97efccd645d06f08176dd0b99be952fe48763a7596f84a769350e7eddbe7ba7,13283,455d212406caac85177aebd583adcee6fd6d82b7aa809e7a931a7c4ccd0b8cad,coreweave,CoreWeave,,,0,length,1,1,11415,2000,16024.215145007474,0,0.00060245
Q452,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1534;T1500-1537;T1500-1626;T1500-1634;T1500-1633,81a181dfe41e1c333c7ea87b7ef41c9ff1022bbbcabdf7eacf85d76de7432b6d,12763,75f67448d99001d8823bea665583014a29f0efb8843834e316eba175ead8e186,coreweave,CoreWeave,420.000,420.000,1,stop,0,0,10960,373,3699.4877319957595,0,0.00037729
Q453,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0353;T1500-0355;T1500-0354;T1500-0324;T1500-0352,3a0d5776df950a195ebc6e0725cf38c88006f841111b6f86df824af3ee456d07,8823,3735888b24cf319ebf448c9b2e692405745f70fd18333f7345ebd78424e461be,coreweave,CoreWeave,cái,cái,1,stop,0,0,6784,287,2808.1446360156406,0,0.00024083
Q454,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1920;T1500-1947;T1500-1995;T1500-1975;T1500-1976,defc69ad182a9a19c6fa21666a0382d8944d4f02d26d76083a6797615a3ade3f,8418,2b1107bd6a736d18ec0a4aca662e79e392c20348fa94c77fa4066c640356b597,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,7459,134,1614.3695059872698,0,0.00024119
Q455,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1623;T1500-1618;T1500-1625;T1500-0188;T1500-1534,d1e40ba2aee1e584ecf548c42681ba847f37005a2fdd37ff982b2bda87d32d5b,10877,c7d5151c485489f4ccc19ba21086957108bd4f64ffb392a19806acc2b00bbc1f,coreweave,CoreWeave,,,0,length,1,1,9159,2000,14910.719489998883,0,0.00053477
Q456,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1534;T1500-1623;T1500-0097;T1500-0128;T1500-1625,dbba1bfab71c23bfbecb78f749a9e23ab74966cb3c33ee1cd05164dad11cf4cc,9658,5b406ff769dd9f914d1838243890ac75c6120c0fd656ce28142178320db3224c,coreweave,CoreWeave,KHÔNG CÓ,KHÔNG CÓ,0,stop,0,0,8079,81,1516.540360986255,0,0.0002529
Q457,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0531;T1500-0437;T1500-0879;T1500-0532;T1500-0438,48b592eb7a8a86b10a9ef7f8767bc317e38b5c93fdc1fd52f758ab4cac574f9a,9929,b2cfffacd5d8e76c4716d532b133268fcff2160c127b5ee1a377c8a800d2bf5b,coreweave,CoreWeave,281.500,281.500,1,stop,0,0,7493,167,3059.59363700822,0,0.0002465
Q458,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1594;T1500-1623;T1500-1595;T1500-1591;T1500-1605,da826bdb0f57eb0d28a8d6eabc3a9b4a151be6056f24e9429c2b164a6d7b1090,11774,8aaf7feb4f4f7264f3159a771fede911675ea8d3d06a5618171887288309f1a1,coreweave,CoreWeave,2.534.000,2.534.000,1,stop,0,0,10081,385,3487.6836190233007,0,0.00035248
Q459,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1851;T1500-1045;T1500-1047;T1500-1046;T1500-1852,db45465ec6826401cc96c0ffb9d0db63a6e23d3a0c796683e0fed3fb2aead3b6,7153,e1f6710e9d7245c362f07588a51ebc6626ea1d0b152200c191e6e5669c372f8a,coreweave,CoreWeave,TCVN 6434‑1: 2018 IEC 60898‑1: 2015,TCVN 6434‑1: 2018 IEC 60898‑1: 2015,0,stop,0,0,5942,166,1943.9010479836725,0,0.00019984
Q460,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0297;T1500-0298;T1500-2064;T1500-2061;T1500-2050,3832d2e3ab9bf18dddc1de3067a1fde5db0a3e89c615175a006703b6d7d05c87,10696,a1e9b295986c1162c0c9aa475878b487ef06179abd377755c13062dc792a5216,coreweave,CoreWeave,TCVN 4314:2022,TCVN 4314:2022,1,stop,0,0,7718,279,2851.544778008247,0,0.00026781
Q461,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1667;T1500-1669;T1500-1673;T1500-1689;T1500-1693,55958a080ca7f3336eccff22c6ec8ca77ddbfc21ce17a882a30173b476e23470,13479,b3c9b36bc35a8c3b46fded73f2ffd6b8e80495325aa6c7331e6d89f6732c6c29,coreweave,CoreWeave,,,0,length,1,1,11694,2000,14805.950405017938,0,0.00061082
Q462,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1367;T1500-1353;T1500-1348;T1500-1366;T1500-1369,e978898ee95421ca3cd187a34fe8ffd33dcaa7993c57e5b4c8c523e27c65feba,11217,64c214086bce605815af5e47c2c8464fb9963e0a94a15821b9ef21b9a0299902,coreweave,CoreWeave,,,0,length,1,1,9679,2000,14824.032578006154,0,0.00055037
Q463,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0149;T1500-0148;T1500-0330;T1500-0329;T1500-0332,fb28f0ce07213b49314ef58fb1f381b3639d42b67e091a84a702cbf5782eaf2f,7394,1eddab75ef89d85231eb58bbea3e1cc15bc4eea89f9ed4c6f88160c2fd2164a9,coreweave,CoreWeave,"SIAm SANITARY WARE INDUSTRY CO., LTD.","SIAm SANITARY WARE INDUSTRY CO., LTD.",0,stop,0,0,5680,198,2305.2918140019756,0,0.00019614
Q464,attribute,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-1557;T1500-1555;T1500-1560;T1500-1550;T1500-1534,3acfff0343c8a4a74ea13963bc315766738b1e64d80043b3cdde00e70948e06e,10765,8494d5afc50ae6096a0950540e41a1defe68acc8719f8150d9aca4fac2829f7c,coreweave,CoreWeave,QCVN 16: 2023/ BXD; QCVN 08: 2020/ BCT,QCVN 16: 2023/ BXD; QCVN 08: 2020/ BCT,1,stop,0,0,9520,623,5516.852063999977,0,0.00036659
Q465,price,oss20b,openai/gpt-oss-20b,T1500_KV,KV,T1500-0341;T1500-0346;T1500-0337;T1500-0331;T1500-0375,643308ff60d2875c178d9cdcdda1c735358aced74dd764eca7515daa38c9a015,9342,f43eb79b5abbfd67310f54bb9b30caf4e9e4ecdd225d0158a24aed4947b4e03e,coreweave,CoreWeave,8.342.700,8.342.700,1,stop,0,0,7243,261,4374.627069017151,0,0.00025122
